test-environment-aeghhgwpe-pro02a	training-environment-ahwbsawhnbsf-con05b	15.50772858	26
test-environment-aeghhgwpe-pro02a	test-economy-egppphbcb-con02b	15.31940937	27
test-environment-aeghhgwpe-pro02a	test-environment-aeghhgwpe-con03b	15.25073624	28
test-environment-aeghhgwpe-pro02a	training-environment-pwshwdotsc-con01b	15.20060921	29
test-environment-aeghhgwpe-pro02a	training-environment-aelmmhbahr-pro01b	15.05189610	30
test-environment-aeghhgwpe-pro02a	training-environment-ahwbsawhnbsf-con05a	14.85076714	31
test-environment-aeghhgwpe-pro02a	test-science-sghwbdgmo-pro02a	14.73346138	32
test-environment-aeghhgwpe-pro02a	training-international-ipeegiahw-con01a	14.70680618	33
test-environment-aeghhgwpe-pro02a	training-environment-achbessbp-con01b	14.68920708	34
test-environment-aeghhgwpe-pro02a	training-environment-cephbesane-pro02b	14.66814995	35
test-environment-aeghhgwpe-pro02a	training-environment-ahwbsawhnbsf-con01a	14.52058220	36
test-environment-aeghhgwpe-pro02a	validation-economy-epeghwbhst-con01a	14.48914242	37
test-environment-aeghhgwpe-pro02a	test-economy-egppphbcb-con02a	14.45809174	38
test-environment-aeghhgwpe-pro02a	validation-science-cpecshmpj-con02b	14.40920258	39
test-environment-aeghhgwpe-pro02a	training-environment-ahwbsawhnbsf-pro02b	14.37214661	40
test-environment-aeghhgwpe-pro02a	training-culture-tphwpac-pro01a	14.35647202	41
test-environment-aeghhgwpe-pro02a	training-environment-aelmmhbahr-con03a	14.29005051	42
test-environment-aeghhgwpe-pro02a	training-international-ipeegiahw-con01b	14.28556061	43
test-environment-aeghhgwpe-pro02a	training-environment-cephwcear-con01a	14.27904034	44
test-environment-aeghhgwpe-pro02a	training-environment-achbessbp-con01a	14.17560387	45
test-environment-aeghhgwpe-pro02a	training-environment-aelmmhbahr-con01a	14.13879967	46
test-environment-aeghhgwpe-pro02a	training-environment-achbessbp-pro01a	14.09667110	47
test-environment-aeghhgwpe-pro02a	training-environment-cephbesane-pro02a	14.01500130	48
test-environment-aeghhgwpe-pro02a	validation-education-uehwsnwu-con02a	14.01079273	49
test-environment-aeghhgwpe-pro02a	training-environment-aelmmhbahr-pro04b	14.00011444	50
test-environment-aeghhgwpe-pro01a	test-environment-aeghhgwpe-pro01a	23.42262650	1
test-environment-aeghhgwpe-pro01a	test-philosophy-apessghwba-pro02b	22.83644104	2
test-environment-aeghhgwpe-pro01a	training-environment-ahwbsawhnbsf-pro02a	22.55505180	3
test-environment-aeghhgwpe-pro01a	training-environment-aelmmhbahr-pro04b	22.26801300	4
test-environment-aeghhgwpe-pro01a	validation-environment-rahwbuaosae-pro01b	22.25361252	5
test-environment-aeghhgwpe-pro01a	training-environment-aelmmhbahr-pro02a	22.13681412	6
test-environment-aeghhgwpe-pro01a	training-environment-aelmmhbahr-con01b	21.72387314	7
test-environment-aeghhgwpe-pro01a	training-environment-assghbansb-pro02a	21.40920258	8
test-environment-aeghhgwpe-pro01a	training-environment-aelmmhbahr-pro03a	21.38550186	9
test-environment-aeghhgwpe-pro01a	test-philosophy-apessghwba-pro01b	21.34282684	10
test-environment-aeghhgwpe-pro01a	training-environment-ahwbsawhnbsf-con01a	21.20805550	11
test-environment-aeghhgwpe-pro01a	test-environment-aeghhgwpe-pro01b	21.17945480	12
test-environment-aeghhgwpe-pro01a	test-philosophy-apessghwba-con01a	21.11732483	13
test-environment-aeghhgwpe-pro01a	training-environment-aelmmhbahr-con01a	21.11074638	14
test-environment-aeghhgwpe-pro01a	training-environment-aelmmhbahr-pro02b	21.06530952	15
test-environment-aeghhgwpe-pro01a	training-environment-aelmmhbahr-pro03b	21.02210999	16
test-environment-aeghhgwpe-pro01a	training-environment-achbessbp-con04b	20.99383545	17
test-environment-aeghhgwpe-pro01a	training-environment-ahwbsawhnbsf-pro01b	20.94689178	18
test-environment-aeghhgwpe-pro01a	training-environment-aelmmhbahr-con03a	20.93536186	19
test-environment-aeghhgwpe-pro01a	training-environment-achbessbp-pro03a	20.85024261	20
test-environment-aeghhgwpe-pro01a	test-philosophy-apessghwba-pro01a	20.69493103	21
test-environment-aeghhgwpe-pro01a	training-environment-achbessbp-con04a	20.41421700	22
test-environment-aeghhgwpe-pro01a	training-environment-achbessbp-con03b	20.28977585	23
test-environment-aeghhgwpe-pro01a	training-environment-ahwbsawhnbsf-con01b	20.23592186	24
test-environment-aeghhgwpe-pro01a	training-environment-aelmmhbahr-pro04a	20.21881485	25
test-environment-aeghhgwpe-pro01a	test-philosophy-elkosmj-con03a	20.19791794	26
test-environment-aeghhgwpe-pro01a	validation-environment-rahwbuaosae-pro02b	20.11472511	27
test-environment-aeghhgwpe-pro01a	validation-environment-rahwbuaosae-pro03a	20.09769058	28
test-environment-aeghhgwpe-pro01a	test-environment-aeghhgwpe-con03a	20.08087921	29
test-environment-aeghhgwpe-pro01a	test-philosophy-elkosmj-con04a	19.94742393	30
test-environment-aeghhgwpe-pro01a	test-philosophy-apessghwba-pro04a	19.89252472	31
test-environment-aeghhgwpe-pro01a	test-philosophy-apessghwba-pro05b	19.84678459	32
test-environment-aeghhgwpe-pro01a	test-philosophy-apessghwba-pro02a	19.78819275	33
test-environment-aeghhgwpe-pro01a	training-environment-aelmmhbahr-con03b	19.76493073	34
test-environment-aeghhgwpe-pro01a	training-environment-ahwbsawhnbsf-pro01a	19.76229858	35
test-environment-aeghhgwpe-pro01a	training-environment-achbessbp-pro03b	19.55897522	36
test-environment-aeghhgwpe-pro01a	training-environment-aelmmhbahr-pro01b	19.51070023	37
test-environment-aeghhgwpe-pro01a	test-environment-assgbatj-con01a	19.49689865	38
test-environment-aeghhgwpe-pro01a	test-philosophy-apessghwba-con01b	19.48777008	39
test-environment-aeghhgwpe-pro01a	test-science-eassgbatj-pro01b	19.37156296	40
test-environment-aeghhgwpe-pro01a	training-environment-ahwbsawhnbsf-con02a	19.33453369	41
test-environment-aeghhgwpe-pro01a	test-environment-assgbatj-pro01b	19.32463837	42
test-environment-aeghhgwpe-pro01a	training-environment-ahwbsawhnbsf-con02b	19.28221130	43
test-environment-aeghhgwpe-pro01a	training-religion-mhwkosm-con03a	19.25048065	44
test-environment-aeghhgwpe-pro01a	training-environment-aelmmhbahr-con05b	19.24390793	45
test-environment-aeghhgwpe-pro01a	test-philosophy-apessghwba-con05a	19.23260689	46
test-environment-aeghhgwpe-pro01a	test-science-eassgbatj-con01b	19.23162651	47
test-environment-aeghhgwpe-pro01a	test-environment-assgbatj-con05a	19.17928696	48
test-environment-aeghhgwpe-pro01a	test-environment-assgbatj-pro02a	19.09771919	49
test-environment-aeghhgwpe-pro01a	test-philosophy-apessghwba-pro05a	19.02290344	50
test-environment-aeghhgwpe-pro03a	test-environment-aeghhgwpe-pro03a	24.28871918	1
test-environment-aeghhgwpe-pro03a	test-environment-aeghhgwpe-pro03b	21.94640732	2
test-environment-aeghhgwpe-pro03a	test-environment-aeghhgwpe-con02a	21.62145996	3
test-environment-aeghhgwpe-pro03a	test-environment-aeghhgwpe-pro04b	21.54125595	4
test-environment-aeghhgwpe-pro03a	test-environment-aeghhgwpe-con02b	21.53866959	5
test-environment-aeghhgwpe-pro03a	test-environment-aeghhgwpe-pro02a	21.38271713	6
test-environment-aeghhgwpe-pro03a	test-environment-aeghhgwpe-pro02b	20.29976654	7
test-environment-aeghhgwpe-pro03a	test-environment-aeghhgwpe-con01b	19.84620094	8
test-environment-aeghhgwpe-pro03a	test-environment-aeghhgwpe-pro04a	18.79705238	9
test-environment-aeghhgwpe-pro03a	test-environment-aeghhgwpe-con01a	17.83844376	10
test-environment-aeghhgwpe-pro03a	training-environment-aelmmhbahr-con01b	17.19363594	11
test-environment-aeghhgwpe-pro03a	validation-environment-rahwbuaosae-pro02a	16.22286987	12
test-environment-aeghhgwpe-pro03a	training-environment-ahwbsawhnbsf-pro04b	16.19815063	13
test-environment-aeghhgwpe-pro03a	test-environment-aeghhgwpe-pro01b	16.06896210	14
test-environment-aeghhgwpe-pro03a	training-environment-ahwbsawhnbsf-pro02b	14.88155365	15
test-environment-aeghhgwpe-pro03a	training-environment-aelmmhbahr-pro01b	14.79413795	16
test-environment-aeghhgwpe-pro03a	test-environment-aeghhgwpe-pro01a	14.55570602	17
test-environment-aeghhgwpe-pro03a	training-health-hgwhwbutffs-pro02a	14.33414936	18
test-environment-aeghhgwpe-pro03a	test-environment-aeghhgwpe-con03a	14.10333633	19
test-environment-aeghhgwpe-pro03a	test-environment-aeghhgwpe-con03b	14.08514977	20
test-environment-aeghhgwpe-pro03a	training-philosophy-lsfhwnhc-pro05a	13.56723976	21
test-environment-aeghhgwpe-pro03a	training-health-mthwhwbpd-pro01a	13.46563053	22
test-environment-aeghhgwpe-pro03a	test-economy-thhghwhwift-pro01b	13.40987682	23
test-environment-aeghhgwpe-pro03a	training-environment-ogecephwgn-pro03a	13.33697510	24
test-environment-aeghhgwpe-pro03a	training-environment-ahwbsawhnbsf-pro02a	13.25651550	25
test-environment-aeghhgwpe-pro03a	test-science-sghwbdgmo-pro01b	13.11780357	26
test-environment-aeghhgwpe-pro03a	validation-environment-rahwbuaosae-con01a	13.05361366	27
test-environment-aeghhgwpe-pro03a	training-environment-ahwbsawhnbsf-con02a	12.77830601	28
test-environment-aeghhgwpe-pro03a	test-health-dhghhbampt-pro03a	12.75848198	29
test-environment-aeghhgwpe-pro03a	training-environment-aelmmhbahr-con01a	12.74749088	30
test-environment-aeghhgwpe-pro03a	test-health-dhghhbampt-pro02a	12.69430733	31
test-environment-aeghhgwpe-pro03a	training-environment-ahwbsawhnbsf-con02b	12.61386299	32
test-environment-aeghhgwpe-pro03a	training-environment-ahwbsawhnbsf-pro04a	12.61285400	33
test-environment-aeghhgwpe-pro03a	training-environment-assghbansb-con02a	12.48769665	34
test-environment-aeghhgwpe-pro03a	training-environment-ahwbsawhnbsf-con05a	12.44866371	35
test-environment-aeghhgwpe-pro03a	validation-health-dhwiftj-pro03a	12.44597435	36
test-environment-aeghhgwpe-pro03a	test-health-dhghhbampt-pro03b	12.43055344	37
test-environment-aeghhgwpe-pro03a	training-economy-beghwprsci-con03b	12.42540550	38
test-environment-aeghhgwpe-pro03a	training-environment-ahwbsawhnbsf-con05b	12.39744568	39
test-environment-aeghhgwpe-pro03a	test-health-dhghhbampt-con02a	12.28114605	40
test-environment-aeghhgwpe-pro03a	validation-health-dhwiftj-con02b	12.19777107	41
test-environment-aeghhgwpe-pro03a	validation-health-dhwiftj-pro03b	12.18074512	42
test-environment-aeghhgwpe-pro03a	training-philosophy-lsfhwnhc-pro05b	12.16949081	43
test-environment-aeghhgwpe-pro03a	training-health-mthwhwbpd-con01a	12.13255119	44
test-environment-aeghhgwpe-pro03a	validation-health-dhwiftj-pro02b	12.11043358	45
test-environment-aeghhgwpe-pro03a	validation-health-dhwiftj-con03a	12.10864830	46
test-environment-aeghhgwpe-pro03a	training-health-hgwhwbutffs-con03b	12.09504223	47
test-environment-aeghhgwpe-pro03a	training-philosophy-olrfhwapgs-con04a	12.05074787	48
test-environment-aeghhgwpe-pro03a	validation-environment-rahwbuaosae-pro02b	12.03270721	49
test-environment-aeghhgwpe-pro03a	training-economy-epeshwimra-con01b	12.01576614	50
test-environment-aeghhgwpe-pro04a	test-environment-aeghhgwpe-pro04a	25.77104187	1
test-environment-aeghhgwpe-pro04a	test-environment-aeghhgwpe-pro04b	24.49606895	2
test-environment-aeghhgwpe-pro04a	test-environment-aeghhgwpe-pro03a	22.08324623	3
test-environment-aeghhgwpe-pro04a	test-environment-aeghhgwpe-con02b	20.90842247	4
test-environment-aeghhgwpe-pro04a	test-environment-aeghhgwpe-pro02a	20.88943481	5
test-environment-aeghhgwpe-pro04a	test-environment-aeghhgwpe-con02a	20.66989899	6
test-environment-aeghhgwpe-pro04a	test-environment-aeghhgwpe-pro02b	19.99888611	7
test-environment-aeghhgwpe-pro04a	test-environment-aeghhgwpe-pro03b	19.96887207	8
test-environment-aeghhgwpe-pro04a	test-environment-aeghhgwpe-con01b	19.43323517	9
test-environment-aeghhgwpe-pro04a	test-environment-aeghhgwpe-con01a	17.34450340	10
test-environment-aeghhgwpe-pro04a	training-environment-ahwbsawhnbsf-pro04b	17.23464966	11
test-environment-aeghhgwpe-pro04a	test-environment-aeghhgwpe-pro01a	17.08947754	12
test-environment-aeghhgwpe-pro04a	validation-environment-rahwbuaosae-pro02a	17.01589966	13
test-environment-aeghhgwpe-pro04a	test-environment-aeghhgwpe-pro01b	16.65130997	14
test-environment-aeghhgwpe-pro04a	training-environment-ahwbsawhnbsf-pro04a	16.36938858	15
test-environment-aeghhgwpe-pro04a	training-environment-aelmmhbahr-con01b	16.33196259	16
test-environment-aeghhgwpe-pro04a	training-economy-beghwprsci-pro02a	15.75874901	17
test-environment-aeghhgwpe-pro04a	test-economy-thhghwhwift-pro01b	15.50193214	18
test-environment-aeghhgwpe-pro04a	validation-health-dhwiftj-con02b	15.14304924	19
test-environment-aeghhgwpe-pro04a	test-health-dhghhbampt-pro03a	14.81497478	20
test-environment-aeghhgwpe-pro04a	test-health-dhghhbampt-con02b	14.43869305	21
test-environment-aeghhgwpe-pro04a	training-environment-ahwbsawhnbsf-pro02b	14.27028656	22
test-environment-aeghhgwpe-pro04a	training-health-mthwhwbpd-pro01a	14.21504211	23
test-environment-aeghhgwpe-pro04a	test-philosophy-apessghwba-con02a	14.17994118	24
test-environment-aeghhgwpe-pro04a	training-culture-tphwpac-pro01b	14.10064125	25
test-environment-aeghhgwpe-pro04a	test-science-sghwbdgmo-pro01b	14.07402229	26
test-environment-aeghhgwpe-pro04a	training-philosophy-lsfhwnhc-pro05a	14.01166534	27
test-environment-aeghhgwpe-pro04a	training-environment-aelmmhbahr-pro01b	13.99214172	28
test-environment-aeghhgwpe-pro04a	test-health-dhghhbampt-con02a	13.96121788	29
test-environment-aeghhgwpe-pro04a	training-economy-feghbgft-con01a	13.85906982	30
test-environment-aeghhgwpe-pro04a	test-health-dhghhbampt-pro01a	13.81210709	31
test-environment-aeghhgwpe-pro04a	test-law-thgglcplgphw-pro03a	13.79653072	32
test-environment-aeghhgwpe-pro04a	training-health-hgwhwilfepe-pro01b	13.77942276	33
test-environment-aeghhgwpe-pro04a	test-environment-aiahwagit-pro01b	13.76312256	34
test-environment-aeghhgwpe-pro04a	test-environment-aeghhgwpe-con03a	13.75052071	35
test-environment-aeghhgwpe-pro04a	training-environment-ahwbsawhnbsf-con05a	13.69565964	36
test-environment-aeghhgwpe-pro04a	training-environment-ahwbsawhnbsf-pro02a	13.59185600	37
test-environment-aeghhgwpe-pro04a	test-education-pshhghwpba0-con04a	13.55487823	38
test-environment-aeghhgwpe-pro04a	validation-religion-cfhwksdr-pro02a	13.46726894	39
test-environment-aeghhgwpe-pro04a	test-health-dhghhbampt-con01b	13.43643475	40
test-environment-aeghhgwpe-pro04a	training-health-hgwhwilfepe-pro01a	13.36992741	41
test-environment-aeghhgwpe-pro04a	test-environment-aiahwagit-pro04a	13.36379814	42
test-environment-aeghhgwpe-pro04a	test-environment-assgbatj-con02a	13.36113644	43
test-environment-aeghhgwpe-pro04a	training-environment-aelmmhbahr-con03a	13.35127449	44
test-environment-aeghhgwpe-pro04a	training-science-ncpshwlucpc-pro01a	13.31934452	45
test-environment-aeghhgwpe-pro04a	test-economy-thhghwhwift-con03a	13.22208691	46
test-environment-aeghhgwpe-pro04a	test-law-thgglcplgphw-pro01b	13.21997643	47
test-environment-aeghhgwpe-pro04a	training-environment-ahwcb-pro01b	13.21293259	48
test-environment-aeghhgwpe-pro04a	training-economy-feghbgft-pro03b	13.15802288	49
test-environment-aeghhgwpe-pro04a	test-health-dhghhbampt-pro03b	13.14332581	50
test-environment-aeghhgwpe-con02a	test-environment-aeghhgwpe-con02a	23.14857864	1
test-environment-aeghhgwpe-con02a	test-environment-aeghhgwpe-con02b	22.63059235	2
test-environment-aeghhgwpe-con02a	test-environment-aeghhgwpe-pro03b	17.48236084	3
test-environment-aeghhgwpe-con02a	test-environment-aeghhgwpe-pro03a	16.51448822	4
test-environment-aeghhgwpe-con02a	test-environment-aeghhgwpe-pro02a	15.73168564	5
test-environment-aeghhgwpe-con02a	test-environment-aeghhgwpe-pro02b	15.44361877	6
test-environment-aeghhgwpe-con02a	test-environment-aeghhgwpe-pro04b	15.33657360	7
test-environment-aeghhgwpe-con02a	test-environment-aeghhgwpe-con01b	15.13824654	8
test-environment-aeghhgwpe-con02a	training-health-mthwhwbpd-pro01a	14.68287086	9
test-environment-aeghhgwpe-con02a	training-environment-cephbesane-con01a	14.30519199	10
test-environment-aeghhgwpe-con02a	test-environment-aeghhgwpe-con03b	14.05960846	11
test-environment-aeghhgwpe-con02a	test-environment-aeghhgwpe-pro04a	14.02736473	12
test-environment-aeghhgwpe-con02a	test-environment-aeghhgwpe-con01a	13.95355225	13
test-environment-aeghhgwpe-con02a	validation-environment-rahwbuaosae-pro02a	13.89896202	14
test-environment-aeghhgwpe-con02a	training-environment-ahwbsawhnbsf-pro04b	13.34887505	15
test-environment-aeghhgwpe-con02a	training-philosophy-olrfhwapgs-con04a	13.19295692	16
test-environment-aeghhgwpe-con02a	training-international-gmetpssbru-con02a	12.96278572	17
test-environment-aeghhgwpe-con02a	training-environment-aelmmhbahr-con01b	12.48443890	18
test-environment-aeghhgwpe-con02a	training-environment-ahwbsawhnbsf-pro02b	12.17154694	19
test-environment-aeghhgwpe-con02a	training-environment-ogecephwgn-pro04b	12.08756256	20
test-environment-aeghhgwpe-con02a	training-health-hgwhwilfepe-pro03b	12.03292465	21
test-environment-aeghhgwpe-con02a	training-environment-ogecephwgn-con04b	11.92214012	22
test-environment-aeghhgwpe-con02a	test-environment-aeghhgwpe-pro01b	11.83509064	23
test-environment-aeghhgwpe-con02a	training-environment-eegwiahbe-con02b	11.83281612	24
test-environment-aeghhgwpe-con02a	training-environment-crasbmurcc-con01a	11.63819408	25
test-environment-aeghhgwpe-con02a	training-health-mchdhgwhwff-pro03a	11.61537933	26
test-environment-aeghhgwpe-con02a	training-health-mthwhwbpd-con03b	11.39969635	27
test-environment-aeghhgwpe-con02a	training-society-ghbfsn-con01a	11.39812565	28
test-environment-aeghhgwpe-con02a	training-environment-ogecephwgn-pro04a	11.39561272	29
test-environment-aeghhgwpe-con02a	validation-environment-ceshbwpsbpf-con01b	11.38442898	30
test-environment-aeghhgwpe-con02a	training-law-phsms-con02b	11.32234573	31
test-environment-aeghhgwpe-con02a	training-environment-cephbesane-pro02a	11.32042503	32
test-environment-aeghhgwpe-con02a	training-environment-ogecephwgn-pro02a	11.29855442	33
test-environment-aeghhgwpe-con02a	training-health-mthwhwbpd-pro02a	11.22183609	34
test-environment-aeghhgwpe-con02a	training-science-gsehbehdc-con03a	11.21240997	35
test-environment-aeghhgwpe-con02a	training-environment-ogecephwgn-pro03a	11.20568085	36
test-environment-aeghhgwpe-con02a	training-digital-freedoms-fehwbawdh-pro04b	11.19091320	37
test-environment-aeghhgwpe-con02a	test-economy-thhghwhwift-pro01b	11.09815407	38
test-environment-aeghhgwpe-con02a	training-environment-cephbesane-pro01a	11.09074497	39
test-environment-aeghhgwpe-con02a	training-environment-cephbesane-pro01b	11.06216240	40
test-environment-aeghhgwpe-con02a	training-philosophy-olrfhwapgs-pro03a	11.04115295	41
test-environment-aeghhgwpe-con02a	training-philosophy-lsfhwnhc-pro05a	11.03239250	42
test-environment-aeghhgwpe-con02a	training-environment-cephbesane-pro02b	11.01968384	43
test-environment-aeghhgwpe-con02a	training-environment-cehwirtrnp-con01a	11.01858234	44
test-environment-aeghhgwpe-con02a	validation-science-cpecshmpj-con03b	10.98730278	45
test-environment-aeghhgwpe-con02a	training-health-mchdhgwhwff-con02a	10.92516136	46
test-environment-aeghhgwpe-con02a	training-law-ucgllghwbg-pro01b	10.92371750	47
test-environment-aeghhgwpe-con02a	training-international-alhrilphbp-pro03b	10.91251945	48
test-environment-aeghhgwpe-con02a	validation-environment-ceshbwpsbpf-con01a	10.86386299	49
test-environment-aeghhgwpe-con02a	training-international-ahwvys-pro01a	10.85293961	50
test-environment-aeghhgwpe-con03a	test-environment-aeghhgwpe-con03a	26.65143585	1
test-environment-aeghhgwpe-con03a	test-environment-aeghhgwpe-pro01b	23.33802986	2
test-environment-aeghhgwpe-con03a	training-environment-aelmmhbahr-con01a	21.98128319	3
test-environment-aeghhgwpe-con03a	validation-environment-rahwbuaosae-pro01b	21.53483772	4
test-environment-aeghhgwpe-con03a	test-environment-aeghhgwpe-con01a	21.43192673	5
test-environment-aeghhgwpe-con03a	training-environment-achbessbp-pro03a	21.32424545	6
test-environment-aeghhgwpe-con03a	training-environment-aelmmhbahr-con01b	21.20971680	7
test-environment-aeghhgwpe-con03a	training-environment-aelmmhbahr-pro03b	20.92136002	8
test-environment-aeghhgwpe-con03a	training-environment-achbessbp-con03b	20.84950638	9
test-environment-aeghhgwpe-con03a	test-philosophy-apessghwba-pro01a	20.72036743	10
test-environment-aeghhgwpe-con03a	training-environment-aelmmhbahr-pro02b	20.29222488	11
test-environment-aeghhgwpe-con03a	training-environment-aelmmhbahr-pro02a	20.13906670	12
test-environment-aeghhgwpe-con03a	test-environment-aeghhgwpe-con03b	20.06394958	13
test-environment-aeghhgwpe-con03a	test-environment-aeghhgwpe-pro01a	19.91241646	14
test-environment-aeghhgwpe-con03a	test-philosophy-apessghwba-con01a	19.84521484	15
test-environment-aeghhgwpe-con03a	training-philosophy-iilepphbf-pro01a	19.82451630	16
test-environment-aeghhgwpe-con03a	training-environment-achbessbp-con04b	19.81270218	17
test-environment-aeghhgwpe-con03a	validation-environment-rahwbuaosae-pro03b	19.79579544	18
test-environment-aeghhgwpe-con03a	training-environment-aelmmhbahr-pro04a	19.77903366	19
test-environment-aeghhgwpe-con03a	training-environment-achbessbp-pro03b	19.56199265	20
test-environment-aeghhgwpe-con03a	test-philosophy-apessghwba-pro04a	19.44119644	21
test-environment-aeghhgwpe-con03a	training-environment-aelmmhbahr-pro01b	19.42111206	22
test-environment-aeghhgwpe-con03a	training-philosophy-olrfhwapgs-con04a	19.34762573	23
test-environment-aeghhgwpe-con03a	test-philosophy-apessghwba-pro01b	19.21953011	24
test-environment-aeghhgwpe-con03a	training-religion-mhwkosm-pro03b	19.10329819	25
test-environment-aeghhgwpe-con03a	training-science-gsehbehdc-con04b	19.10076141	26
test-environment-aeghhgwpe-con03a	validation-environment-rahwbuaosae-pro03a	18.95709229	27
test-environment-aeghhgwpe-con03a	test-philosophy-apessghwba-pro02a	18.93614197	28
test-environment-aeghhgwpe-con03a	training-environment-ahwbsawhnbsf-pro02a	18.89191055	29
test-environment-aeghhgwpe-con03a	test-philosophy-apessghwba-pro05a	18.88437271	30
test-environment-aeghhgwpe-con03a	training-environment-aelmmhbahr-pro03a	18.86045074	31
test-environment-aeghhgwpe-con03a	training-environment-achbessbp-con03a	18.81621170	32
test-environment-aeghhgwpe-con03a	training-environment-achbessbp-pro02b	18.73101044	33
test-environment-aeghhgwpe-con03a	test-environment-aeghhgwpe-con01b	18.68495941	34
test-environment-aeghhgwpe-con03a	test-international-apwhbaucmip-con01b	18.63641167	35
test-environment-aeghhgwpe-con03a	test-philosophy-apessghwba-con05a	18.56271362	36
test-environment-aeghhgwpe-con03a	test-environment-assgbatj-pro02b	18.52779770	37
test-environment-aeghhgwpe-con03a	training-environment-achbessbp-pro01a	18.52075386	38
test-environment-aeghhgwpe-con03a	training-environment-ahwbsawhnbsf-con01a	18.47183037	39
test-environment-aeghhgwpe-con03a	test-environment-assgbatj-con01a	18.45873070	40
test-environment-aeghhgwpe-con03a	test-environment-assgbatj-pro02a	18.44095039	41
test-environment-aeghhgwpe-con03a	training-environment-achbessbp-con04a	18.41496658	42
test-environment-aeghhgwpe-con03a	test-philosophy-apessghwba-pro04b	18.38695908	43
test-environment-aeghhgwpe-con03a	test-environment-assgbatj-pro01a	18.36756325	44
test-environment-aeghhgwpe-con03a	training-environment-achbessbp-pro04a	18.35763359	45
test-environment-aeghhgwpe-con03a	validation-environment-rahwbuaosae-con02b	18.22765350	46
test-environment-aeghhgwpe-con03a	training-environment-aelmmhbahr-con04a	18.16927338	47
test-environment-aeghhgwpe-con03a	test-science-eassgbatj-pro02b	18.14525223	48
test-environment-aeghhgwpe-con03a	training-environment-achbessbp-pro04b	18.12973213	49
test-environment-aeghhgwpe-con03a	test-philosophy-apessghwba-pro02b	18.11062622	50
test-environment-aeghhgwpe-con01a	test-environment-aeghhgwpe-con01a	25.47001266	1
test-environment-aeghhgwpe-con01a	test-environment-aeghhgwpe-con01b	22.16191292	2
test-environment-aeghhgwpe-con01a	test-environment-aeghhgwpe-pro01b	21.00217819	3
test-environment-aeghhgwpe-con01a	test-environment-aeghhgwpe-pro03b	20.27508163	4
test-environment-aeghhgwpe-con01a	test-environment-aeghhgwpe-con03a	20.08418083	5
test-environment-aeghhgwpe-con01a	test-environment-aeghhgwpe-pro02a	19.92320633	6
test-environment-aeghhgwpe-con01a	test-environment-aeghhgwpe-con02b	19.56369400	7
test-environment-aeghhgwpe-con01a	test-environment-aeghhgwpe-con02a	19.38203049	8
test-environment-aeghhgwpe-con01a	training-health-mthwhwbpd-con01a	19.33394623	9
test-environment-aeghhgwpe-con01a	test-environment-aeghhgwpe-pro03a	19.21654129	10
test-environment-aeghhgwpe-con01a	test-environment-aeghhgwpe-pro04b	19.08526611	11
test-environment-aeghhgwpe-con01a	training-health-mthwhwbpd-pro01a	18.93713951	12
